Name,Granger,CCM,CCA,DTW,CCF,Spearman,Pearson,log2FoldChange,Cluster,Description,Description_Score
leuD,0.08605842784479271,0.7191930553905675,0.305834717195056,2.9903540490902336,0.41825116426610454,0.682758620689655,0.3058347171950559,1.7937220368881903,3.0,3-isopropylmalate dehydratase subunit LeuD,0.2
leuE,0.7515355635998691,0.23099709764427,0.09266405591323552,6.658041294896507,0.08585159368949906,0.2507389162561576,-0.09266405591323555,1.7721973094170405,0.0,leucine exporter,0.0
leuO,0.4228842625344216,0.6360927907072136,0.5008855778448151,7.945150166782157,-0.5402952709646719,-0.7418719211822659,-0.5008855778448151,1.3587521663778164,6.0,DNA-binding transcriptional dual regulator LeuO,0.0
leuQ,1.1368543752927501e-05,-0.33588933246239555,0.1754877251178703,6.830130553863189,-0.15869817399993127,-0.20395080976262228,-0.1754877251178702,0.0,2.0,tRNA-Leu(CAG),0.0
leuS,5.518866488087084e-06,0.7238832617571641,0.4473930442421864,2.3817311997695896,0.23030185523122396,0.6068965517241378,0.44739304424218634,0.9956517841133226,4.0,leucine&mdash;tRNA ligase,0.2
leuT,0.9292795346668099,-0.2384896168521561,0.1637493112671283,6.922290530248206,-0.18465644181121035,-0.11654331986435558,0.16374931126712827,0.0,6.0,tRNA-Leu(CAG),0.0
leuV,0.2725410584568008,0.1646186283009141,0.16623805003882205,5.160173936397799,0.04187119598066215,0.2194523342366572,0.16623805003882208,0.0,1.0,tRNA-Leu(CAG),0.0
lexA,0.22540807299350132,0.851815409544373,0.5991974490493795,9.985719338198521,-0.5155183884572961,-0.7354679802955664,-0.5991974490493797,1.1345452154761513,7.0,DNA-binding transcriptional repressor LexA,0.0
lfhA,0.1488739507308064,0.8947174100410444,0.48007587167963167,7.4918230224515545,-0.4099075139128343,-0.3763546798029556,-0.4800758716796315,1.0439146800501882,7.0,"flagellar system protein, promoterless fragment",0.0
lgoD,0.754943242613825,0.3598036827171405,0.04742998641730758,6.565594420119195,0.06238791628477124,0.4539968010788165,0.04742998641730757,1.142857142857143,2.0,L-galactonate oxidoreductase,0.2
lgoR,0.09960917642572642,0.6288843936476565,0.1956072457283492,5.323517874934302,0.19417613473229073,-0.23152709359605908,-0.1956072457283492,0.49528301886792453,5.0,putative DNA-binding transcriptional regulator LgoR,0.0
lgoT,0.45676049941115804,0.37120973771066146,0.37247933140433714,7.985744341980923,-0.23692371317792082,-0.2278886494387828,-0.37247933140433703,1.496996996996997,0.0,galactonate:H+ symporter,0.0
lgt,0.002910072459367773,0.7352616079844922,0.6056396344095871,2.017419971302024,0.2735825893128708,0.5399014778325122,0.6056396344095872,1.2636096125551741,4.0,phosphatidylglycerol--prolipoprotein diacylglyceryl transferase,0.2
lhgO,0.14081136749818654,0.8774689479782157,0.45830689799307994,9.287627957556781,-0.33706117387215423,-0.4660098522167487,-0.4583068979930799,1.057089474776832,5.0,,0.1
lhr,0.0038013899199058196,0.8406189449962066,0.640971170564091,2.408464362665649,0.38219774401075474,0.7748768472906402,0.640971170564091,0.9580973952434881,4.0,ATP-dependent helicase Lhr,0.2
ligA,0.7866272113107247,0.7342885335208978,0.3195818034527256,4.2819424779666715,0.17963850754386104,0.6241379310344827,0.3195818034527256,1.064525993883792,0.0,DNA ligase,0.2
ligB,0.02082824071259029,0.40865380431290244,0.3525042545727774,4.4864524558188705,0.44873673125340324,0.7295566502463052,0.3525042545727774,1.20554272517321,3.0,DNA ligase B,0.2
ligT,0.0241005495724653,0.6619994464991497,0.5218363981172975,2.2160696007822898,0.2542319055972778,0.5630541871921182,0.5218363981172975,0.9452752147629654,4.0,,0.1
lipA,0.0007736726332914235,0.8843497351251847,0.6444792312652987,2.835047894176842,0.48021118823583625,0.5192118226600984,0.6444792312652984,1.0582050481002294,4.0,lipoyl synthase,0.2
lipB,0.020020016753257912,0.5523491451013052,0.3857628985575837,3.1935155260650108,0.1317815527332562,0.5222318059072658,0.3857628985575836,1.3030595813204509,4.0,lipoyl(octanoyl) transferase,0.2
lit,0.011529545809323135,0.6805719956487019,0.6938712458824813,1.824299312782477,0.31864086192652996,0.6990147783251229,0.6938712458824814,1.2899728997289972,4.0,e14 prophage; cell death peptidase Lit,0.2
livF,1.1406008094063855e-09,0.6867442684443616,0.7701167932076275,1.8851448058531677,0.5838236688826969,0.8640394088669949,0.7701167932076275,1.2244398982086722,1.0,branched chain amino acid/phenylalanine ABC transporter ATP binding subunit LivF,0.0
livG,1.1242612218714249e-09,0.6752115339594863,0.7494410763396357,1.9772151104280986,0.6001499949038761,0.8482758620689654,0.7494410763396357,1.2121512365250477,1.0,branched chain amino acid/phenylalanine ABC transporter ATP binding subunit LivG,0.0
livH,3.82643242680544e-11,0.7219028756038379,0.7944091361607136,1.8252765237892297,0.5797975058377798,0.8655172413793102,0.7944091361607136,1.210095716806588,1.0,branched chain amino acid/phenylalanine ABC transporter membrane subunit LivH,0.0
livJ,3.2612213245572586e-08,0.7756559969570971,0.8376944111426113,1.77259939307904,0.5233134370564808,0.8964158215549718,0.837694411142611,1.1151519461191899,1.0,branched chain amino acid/phenylalanine ABC transporter periplasmic binding protein,0.0
livK,1.0205590790389844e-11,0.8298780166120615,0.8621211093256275,1.9882759901992997,0.6543559407428252,0.8990147783251231,0.8621211093256274,1.1144335825186888,1.0,L-leucine/L-phenylalanine ABC transporter periplasmic binding protein,0.0
livM,4.056912249172783e-10,0.6611663765377827,0.7639229175147036,1.8956783182030321,0.559511588983982,0.8496120276293208,0.7639229175147036,1.2172063547182916,1.0,branched chain amino acid/phenylalanine ABC transporter membrane subunit LivM,0.0
lldD,0.6142019715373768,0.6993422955479989,0.0497088099515248,5.662712990047706,0.17129292872385435,0.6704433497536945,0.04970880995152478,1.0925809068782115,5.0,L-lactate dehydrogenase,0.2
lldP,0.29139319210212283,0.7828075615094026,0.11818187628022057,5.870322508276956,0.14837225783296207,-0.07536945812807881,-0.11818187628022053,0.6358748778103617,5.0,lactate/glycolate:H<sup>+</sup> symporter LldP,0.0
lldR,0.5435832377910141,0.6581131205730887,0.04669077875725511,5.955723508208227,0.06664543950963472,0.45172413793103444,-0.04669077875725507,1.0161206448257931,0.0,DNA-binding transcriptional dual regulator LldR,0.0
lnt,0.009488781820873373,0.5858980347139074,0.3562562496202482,4.542149532323905,-0.028135296388184437,0.11871921182266006,0.35625624962024816,1.1229753163856402,4.0,apolipoprotein <i>N</i>-acyltransferase,0.2
loiP,0.07852033380876312,0.8232378679137554,0.5398220338354583,8.89230363174929,-0.3202736892140337,-0.24433497536945803,-0.5398220338354583,0.8984343637093537,7.0,metalloprotease LoiP,0.2
lolA,0.0015762606901402255,0.7637061084582192,0.5275961823757488,2.81736708739737,0.3889999104302803,0.621182266009852,0.5275961823757487,1.2261448310786371,4.0,outer membrane lipoprotein carrier protein,0.0
lolB,0.029005078597352,0.7965422878905402,0.7092094452477384,1.2815839672895206,0.3355131966163386,0.8162561576354678,0.7092094452477383,1.0377573439661485,4.0,outer membrane lipoprotein LolB,0.0
lolC,0.015765604368697353,0.5865615819642735,0.4955570056291627,2.5195737310919655,0.1429578948110154,0.7344827586206896,0.4955570056291626,1.428509812378693,4.0,lipoprotein release complex - inner membrane subunit,0.2
lolD,0.006262538492246181,0.6806304804496373,0.5555235164093043,2.045303728742394,0.25231352098614007,0.7798029556650246,0.5555235164093044,1.113475836431227,4.0,lipoprotein release complex - ATP binding subunit,0.2
lolE,0.0002970864641438511,0.40086142155172255,0.19726198293096145,3.9784123474910076,-0.1597938030932368,0.0354679802955665,0.19726198293096142,1.271470485852106,2.0,lipoprotein release complex - inner membrane subunit,0.2
lomR,0.0006038678283440851,0.6750211225777136,0.6165777661834828,3.0931910032604044,0.44471267693035,0.564355220440352,0.6165777661834828,1.071080817916261,1.0,Rac prophage; protein LomR_1,0.0
lon,0.12291757702397245,0.8618340634951119,0.6734733413780162,2.736391144862391,0.5666152726693984,0.8187192118226599,0.673473341378016,1.025383211150068,1.0,Lon protease,0.2
lpd,0.00032892233868649795,0.9516598936813906,0.8948187609440802,1.8787382873094187,0.6718582444135621,0.6443349753694579,0.8948187609440801,0.8193345314102176,1.0,lipoamide dehydrogenase,0.2
lplA,0.001189873316936293,0.7643214005083041,0.6262464733223521,2.0785385050740555,0.5125820753294312,0.7620689655172412,0.6262464733223521,0.9562339880444064,4.0,lipoate&mdash;protein ligase A,0.2
lplT,0.8790669079821475,0.17213233785632728,0.2731183629618991,6.680867141095427,-0.41648961883063507,-0.42216748768472895,-0.2731183629618991,1.271226090546305,6.0,lysophospholipid transporter,0.0
lpoA,0.010734471527806782,0.7276337648966648,0.5588310577318681,1.8634709931813371,0.3501021981881639,0.7197044334975368,0.558831057731868,1.1104937291633592,4.0,outer membrane lipoprotein - activator of MrcA activity,0.0
lpoB,0.3968413693795263,0.40672710906004383,0.07774404449917707,6.927961490157259,-0.17943593454995233,0.04778325123152708,-0.07774404449917705,0.9604577772708263,0.0,outer membrane lipoprotein - activator of MrcB activity,0.0
lpp,0.10976327399208277,0.8410088873562119,0.37818272557208726,7.248089895989352,-0.25241847807746076,-0.32955665024630537,-0.37818272557208715,1.03833432601285,7.0,murein lipoprotein,0.0
lptA,0.07338879216063506,0.43640240073033665,0.25858783944313907,7.471812606169957,-0.13180463944300044,0.39852216748768465,0.25858783944313907,1.1233629911026692,2.0,lipopolysaccharide transport system protein LptA,0.0
lptB,0.0023721855873898652,0.5202977201747674,0.37075782709078786,5.708751110226411,-0.013180622683389343,0.4467980295566501,0.37075782709078786,1.0642264667833499,4.0,lipopolysaccharide transport system ATP binding protein LptB,0.0
lptC,0.40312468775830573,0.7041749228287816,0.5271901039076085,5.3984776856108,-0.6611781484839716,-0.5591133004926107,-0.5271901039076085,1.0834678675616733,7.0,lipopolysaccharide transport system protein LptC,0.0
lptD,0.804081050474308,0.8901384369418365,0.38506683092188815,9.33818017669267,-0.45949379290771303,-0.46108374384236434,-0.38506683092188815,1.0479075113244543,7.0,lipopolysaccharide assembly protein LptD,0.0
lptE,0.003676942438293134,0.9046478449640822,0.4770928841518924,5.134786113612365,0.31791206921756754,0.3684729064039408,0.4770928841518924,1.1197921104200392,4.0,lipopolysaccharide assembly protein LptE,0.0
lptF,0.9387470696885102,0.5786240265696813,0.4077858847678718,6.098686423334217,-0.6021259460185585,-0.45911330049261073,-0.40778588476787175,1.1814967026665393,7.0,lipopolysaccharide transport system protein LptF,0.0
lptG,0.4165558204926769,0.8086277171558852,0.5752461362496071,11.445391823478525,-0.6654279613870474,-0.5832512315270935,-0.5752461362496071,1.1073225497941703,7.0,lipopolysaccharide transport system protein LptG,0.0
lpxA,0.0008895524423743016,0.7757668958382673,0.5524017707493929,1.789747227060927,0.2855027365987949,0.7536945812807879,0.552401770749393,1.097208820270898,4.0,acyl-[acyl-carrier-protein]&mdash;UDP-<i>N</i>-acetylglucosamine <i>O</i>-acyltransferase,0.2
lpxB,0.012551406388007152,0.6663234055891468,0.47101380347476807,2.1894577272141076,0.15508946817799776,0.7113300492610837,0.471013803474768,1.144873924203533,4.0,lipid A disaccharide synthase,0.2
lpxC,0.9939604251178927,0.4866530661666463,0.17325299019842172,6.712974690283577,-0.21227466240974238,-0.3625615763546797,-0.17325299019842177,1.1179061839521243,6.0,UDP-3-O-acyl-N-acetylglucosamine deacetylase,0.2
lpxD,0.0005808475072258428,0.7849715325789297,0.573036810536514,2.3354984050428467,0.1814917675493023,0.5596059113300491,0.5730368105365138,1.2046912135290395,4.0,UDP-3-<i>O</i>-(3-hydroxymyristoyl)glucosamine <i>N</i>-acyltransferase,0.2
lpxH,0.02488960509330712,0.6334976695056,0.5116804853142376,2.366395727434798,0.16873183682546558,0.7453201970443348,0.5116804853142375,1.0326718781318902,4.0,"UDP-2,3-diacylglucosamine diphosphatase",0.2
lpxK,0.00844805027446108,0.6193199909904177,0.24128932271662948,4.044999047622894,-0.050429952425501974,0.30837438423645314,0.2412893227166294,1.042465558869479,2.0,tetraacyldisaccharide 4'-kinase,0.2
lpxL,0.1041927325434028,0.38538831435614596,0.1172321351634309,6.552419431065616,-0.20053155866419742,0.225615763546798,0.11723213516343088,1.1716581446311176,2.0,lauroyl acyltransferase,0.2
lpxM,0.007240630557682943,0.754913293541312,0.6354528239430854,2.3016697337805794,0.3409416666269895,0.7995073891625614,0.6354528239430853,1.0163225758366254,4.0,Lipid A biosynthesis myristoyltransferase,0.2
lpxP,0.05304442664722643,0.5449638008014126,0.1377461178517843,3.700794063973401,-0.07239795121003675,0.19753694581280784,0.1377461178517843,1.6920774120837516,2.0,palmitoleoyl acyltransferase,0.2
lpxT,0.03040889946345161,0.5406915573653746,0.5380208508231125,2.4932788966514683,0.17095582378232949,0.6954058434321753,0.5380208508231125,1.1048924424138586,4.0,lipid A-core phosphotransferase,0.2
lrhA,0.7053341090940555,0.7271638490927577,0.47283061181493613,8.27988519342146,-0.32217442261238316,-0.7857142857142855,-0.472830611814936,1.403455751921687,6.0,DNA-binding transcriptional dual regulator LrhA,0.0
lrp,0.0015391395597061633,0.7749932052423201,0.5911715453930881,2.413366876967769,0.37100156724963107,0.669950738916256,0.5911715453930881,1.2591891674512568,4.0,DNA-binding transcriptional dual regulator Lrp,0.0
lspA,0.0140533889566489,0.8835962637227905,0.6585608103985011,2.4368415341825234,0.46030302531351175,0.5177339901477831,0.658560810398501,0.9406259729318902,4.0,lipoprotein signal peptidase,0.2
lsrA,0.8000410804274755,0.9042030926791673,0.08804331680142558,5.92704081626343,0.03859161950292209,-0.24088669950738908,-0.08804331680142559,1.4339622641509433,0.0,Autoinducer-2 ABC transporter ATP binding subunit,0.0
lsrB,0.9099527795801172,0.8247664860662682,0.10732771642392851,5.715579747661474,0.015015932136407253,-0.2379310344827586,-0.10732771642392852,1.1772805507745268,0.0,Autoinducer-2 ABC transporter periplasmic binding protein,0.0
lsrC,0.8334696617949009,0.8898526228072161,0.09979564088086315,5.857005832228072,0.022651905706203616,-0.19162561576354678,-0.09979564088086315,1.5938566552901023,0.0,Autoinducer-2 ABC transporter membrane subunit LsrC,0.0
lsrD,0.8487979273577796,0.9307978515164015,0.11357476353112914,5.814787425239306,0.013312221400805369,-0.2133004926108374,-0.11357476353112912,1.0025,0.0,Autoinducer-2 ABC transporter membrane subunit LsrD,0.0
lsrF,0.9047420822268407,0.763135319996454,0.10782365583508303,5.750800905860366,0.022331986248561465,-0.25615763546798026,-0.10782365583508303,1.4526515151515151,0.0,"3-hydroxy-2,4-pentadione 5-phosphate thiolase",0.2
lsrG,0.8938564844394369,0.6938373174897786,0.10766458084507921,5.742133204658082,0.02274586403651307,-0.2275862068965517,-0.10766458084507921,1.8646387832699618,0.0,"(4<i>S</i>)-4-hydroxy-5-phosphonooxypentane-2,3-dione isomerase",0.2
lsrK,0.8700765401931557,0.8628997498756062,0.10486632911838112,5.717633747339261,0.019072032485905433,-0.21674876847290636,-0.1048663291183811,1.074141048824593,0.0,autoinducer-2 kinase,0.2
lsrR,0.7250218169337201,0.8756614196797924,0.08401123458350179,6.069662367367155,0.05155669949607107,-0.16600985221674872,-0.08401123458350183,1.1752951861943688,0.0,DNA-binding transcriptional repressor LsrR,0.0
ltaE,0.0013007492169080687,0.6370994602358305,0.6618918268979097,2.421289487386405,0.2752999144999059,0.7133004926108373,0.6618918268979097,0.9273350107618151,1.0,low-specificity L-threonine aldolase,0.2
luxS,0.09556090178239485,0.5536986822007698,0.7265428479226643,3.7702369996868037,0.4218498874291109,0.8192118226600983,0.7265428479226645,1.0683350771924578,1.0,<i>S</i>-ribosylhomocysteine lyase,0.2
lysA,0.22382563349084642,0.12795017638316114,0.21147704267002884,4.624430385423127,0.05654836206863013,0.6916256157635466,0.2114770426700288,1.01351217088922,2.0,diaminopimelate decarboxylase,0.2
lysC,1.4608821567455556e-06,0.26431251958719204,0.20629539073156214,4.914507477749253,0.10740654075882433,0.7502463054187191,0.20629539073156206,1.1897856696998497,4.0,aspartate kinase III,0.2
lysP,8.9524097320004e-05,0.11405104188494757,0.050810389489740766,5.1784434157713335,-0.07082157160164507,0.1133004926108374,0.0508103894897407,1.0137754440554907,2.0,lysine:H+ symporter,0.0
lysQ,0.0005143717285442206,-0.30459279458694966,0.12825257820672642,5.677722280989967,0.023435227223738808,0.08503654699486791,0.1282525782067265,0.0,2.0,tRNA-Lys(UUU),0.0
lysR,0.012663635071955897,0.8409923545541182,0.6076293533084436,2.379964617417325,0.3969852782409108,0.6704433497536945,0.6076293533084435,1.1950929956470122,4.0,DNA-binding transcriptional dual regulator LysR,0.0
lysS,0.0005942854007203436,0.7732156614479411,0.5206276658578245,1.6822043741646104,0.26952179784118163,0.6615763546798028,0.5206276658578245,1.0757956984661747,4.0,lysine&mdash;tRNA ligase,0.2
lysT,0.04358542685806145,0.3052156456475596,0.17983151177416484,4.956183842016712,-0.15403611475770101,0.18687253203483664,0.17983151177416482,0.0,4.0,tRNA-Lys(UUU),0.0
lysU,0.003818193217214454,0.9005168549923056,0.8555975003468367,1.8911461923463915,0.5573696509676471,0.8822660098522165,0.8555975003468368,1.0102794266685973,1.0,lysyl-tRNA synthetase,0.2
lysV,0.0008334611359021665,-0.11651966248361056,0.23754292747001637,4.816238047503096,0.1208858325858241,0.222732638186383,0.23754292747001632,0.0,2.0,tRNA-Lys(UUU),0.0
lysW,0.09773093798446489,-0.1696000830720441,0.3092789209911326,5.640661509974469,0.19151642604736707,0.1744499750850599,0.3092789209911324,0.0,1.0,tRNA-Lys(UUU),0.0
lysY,0.03570989493729511,0.6424096019363318,0.4582983743410989,4.55170902259667,0.25928396977464363,0.4781880547011704,0.45829837434109877,1.946236559139785,1.0,tRNA-Lys(UUU),0.0
lysZ,0.2181443120499874,-0.14676699877608285,0.25227858063867736,5.072185208856098,0.13004306753546277,0.27273539803307956,0.25227858063867725,0.0,2.0,tRNA-Lys(UUU),0.0
lyxK,0.5641556039152965,0.42596790237508775,0.4459762300376626,4.813073790123276,0.40950119814647884,0.7137226134315175,0.4459762300376626,0.7255813953488373,3.0,L-xylulose kinase,0.2
maa,0.654810118467911,0.6867456481407184,0.40908306660130606,8.649229450005029,-0.5141997056910096,-0.5300492610837437,-0.40908306660130594,2.239575971731449,7.0,maltose <i>O</i>-acetyltransferase,0.2
macA,0.0847841041029426,0.31758852552127853,0.29755206262802714,4.62585874638448,0.030430114866086967,0.6566502463054186,0.2975520626280271,1.3847045191193512,3.0,ABC-type tripartite efflux pump membrane fusion protein,0.0
macB,0.024814348057062924,0.3613514446236061,0.3638310579553287,4.68569355864769,0.05909316031288444,0.682758620689655,0.36383105795532855,1.192885617908617,4.0,ABC-type tripartite efflux pump ATP binding/membrane subunit,0.0
maeA,0.0005058594962524827,0.9591845839518262,0.9169481929192966,2.045746012173133,0.5937115321527133,0.7935960591133003,0.9169481929192966,0.7701984178446374,1.0,malate dehydrogenase (oxaloacetate-decarboxylating),0.2
maeB,0.11936020433630712,0.18958614897261472,0.27015153654517077,5.314842942545312,0.5491344549715577,0.6049261083743841,0.2701515365451707,0.905206583809204,3.0,malate dehydrogenase (oxaloacetate-decarboxylating) (NADP<sup>+</sup>),0.2
mak,0.179786505215281,0.37708611771656086,0.21329060002093672,6.04840828247896,0.029497400320458927,-0.112807881773399,-0.21329060002093667,1.139090909090909,5.0,fructokinase,0.2
malE,0.4173323726534022,0.4707512941166142,0.0028380764520837135,5.407785666205578,0.3133908538323048,0.7503387173554396,-0.0028380764520836953,0.9245585874799357,5.0,maltose ABC transporter periplasmic binding protein,0.0
malF,0.3515186899816936,0.3912491818765671,0.0027023276124825777,5.1443550393408435,0.2848004495674734,0.5940886699507388,-0.0027023276124825656,1.0290076335877862,5.0,maltose ABC transporter membrane subunit MalF,0.0
malG,0.42600104116809556,0.6401339651293304,0.010346644439750363,5.446324793914248,0.1871010039314875,0.3009852216748768,-0.01034664443975038,1.3403693931398417,5.0,maltose ABC transporter membrane subunit MalG,0.0
malI,0.1171580942917289,0.023149635209754382,0.12266456704556737,4.3287300948312915,0.3747796745847585,0.2648109393161843,0.1226645670455673,1.3793711431090214,3.0,DNA-binding transcriptional repressor MalI,0.0
malK,0.3042847903872735,0.4140590659259558,0.002617934731921591,5.359032844362029,0.38731618182103483,0.7360512434202408,-0.0026179347319215743,0.9555555555555555,5.0,maltose ABC transporter ATP binding subunit,0.0
malM,0.39965329719209647,0.5663033785623905,0.022787078755651086,5.257701781637577,0.1897666274303264,-0.12413793103448274,-0.02278707875565105,0.9415481832543444,5.0,maltose regulon periplasmic protein,0.0
malP,0.2971919144007635,0.6743261695646804,0.1561695257356985,4.268081460585888,0.45407926813996213,0.8098522167487683,0.15616952573569845,1.046195652173913,3.0,maltodextrin phosphorylase,0.2
malQ,0.20747668317678195,0.6086623272484414,0.176908592010313,4.241418294390512,0.40860127463689616,0.7985221674876846,0.17690859201031295,0.9790794979079498,3.0,4-&alpha;-glucanotransferase,0.2
malS,0.3298208423623864,0.4706062648814659,0.007430747479911279,5.51334160254693,0.1962410170667648,-0.08916256157635466,-0.007430747479911293,1.3081761006289307,5.0,alpha-amylase,0.2
malT,0.25978959894487336,0.8326013633460967,0.10605324385813397,5.494592941624369,0.16803147102560614,0.11921182266009848,-0.10605324385813392,0.6236056821431976,0.0,DNA-binding transcriptional activator MalT,0.0
malX,0.07021640000172721,0.8233129988524931,0.31301390947045377,4.11448280362088,0.7188710984810414,0.8620689655172412,0.31301390947045377,1.0542635658914727,3.0,PTS enzyme IIBC component MalX,0.2
malY,0.0015643635176461135,0.9141181680844988,0.7362835550856911,1.7053585673318772,0.7909188427841601,0.8216748768472905,0.736283555085691,0.9759648717356134,1.0,negative regulator of MalT activity/cystathionine &beta;-lyase,0.2
malZ,0.009878274690500706,0.8742095508229191,0.7195875852725987,1.8140938466068897,0.4943309132348446,0.7847290640394087,0.7195875852725987,0.9105283963631571,1.0,maltodextrin glucosidase,0.2
manA,0.0030564598556943154,0.9100347075909855,0.7969047338208083,1.9154377532901927,0.5013014815178035,0.8290640394088667,0.7969047338208082,0.9495347172512528,1.0,mannose-6-phosphate isomerase,0.2
manX,0.005680126732914364,0.6968524446618544,0.3621186371867582,5.776359486025522,0.16342567785525125,-0.40935960591132997,-0.362118637186758,0.6474294747623182,5.0,mannose-specific PTS enzyme IIAB component,0.2
manY,0.009988029685275523,0.6535059863565973,0.36383006629803,4.663807670927064,0.19592638292732484,-0.4940886699507388,-0.36383006629803005,0.697638134179803,5.0,mannose-specific PTS enzyme IIC component,0.2
manZ,0.014899523429822058,0.6522117957764618,0.39995808596310783,4.811924230838704,0.15438185605774837,-0.5561576354679802,-0.39995808596310767,0.6965707133917396,5.0,mannose-specific PTS enzyme IID component,0.2
map,0.007418478179370694,0.9129263744292091,0.7224055915243573,2.860077253583696,0.42405658217789216,0.35862068965517235,0.722405591524357,0.9942762166935023,1.0,methionine aminopeptidase,0.2
marA,8.532517197761197e-05,0.7885279539518304,0.5247214343095994,2.3423145593750583,0.3531202735985969,0.6576354679802954,0.5247214343095993,1.0546954131095356,4.0,DNA-binding transcriptional dual regulator MarA,0.0
marB,3.4843916020363e-07,0.8392081335737337,0.6418962300479711,2.254927025496932,0.49003679188036775,0.5615763546798028,0.641896230047971,0.9791242907611605,1.0,multiple antibiotic resistance protein MarB,0.0
marC,0.20982418826378332,0.7990127755921753,0.5620133393280894,10.116421441509495,-0.5052781327334906,-0.5093596059113299,-0.5620133393280894,1.1692207792207792,7.0,inner membrane protein MarC,0.0
marR,0.001755994163668779,0.6267393825605756,0.210201411329836,3.207227379321328,0.06041279259921126,0.47881773399014765,0.2102014113298359,1.7998021108179418,4.0,DNA-binding transcriptional repressor MarR,0.0
matP,0.3902798411668117,0.4066954310524391,0.20489377658256097,7.016482443194675,0.04677947595265658,0.11822660098522166,-0.20489377658256092,1.487991266375546,0.0,macrodomain Ter protein,0.0
mazE,0.01704976699277438,0.5643332875706873,0.4690744544105135,3.370981793938789,0.35296625672515686,0.48325123152709354,0.46907445441051343,1.2144168962350779,4.0,antitoxin of the MazF-MazE toxin-antitoxin system MazE,0.0
mazF,0.1233677614619769,0.4923860119676716,0.24778855524109314,4.476968827156358,0.11961829110042185,0.05221674876847289,0.24778855524109303,0.9820869347363148,4.0,endoribonuclease toxin MazF,0.2
mazG,0.09187708755520718,0.19826586710269375,0.16029474621594042,4.963581393403994,-0.14281149470306137,-0.18128078817733986,0.16029474621594042,1.063542412769876,2.0,nucleoside triphosphate pyrophosphohydrolase,0.2
mcbA,0.4220872551510997,0.44991035838791016,0.567593466717832,7.373611524377706,-0.4971925031236266,-0.7709359605911329,-0.567593466717832,0.8714184229220933,6.0,DUF1471 domain-containing protein McbA,0.0
mcbR,0.3564960998669375,0.745637960071389,0.16164214027885151,6.866124725150087,-0.08602504671689463,0.16453201970443346,-0.1616421402788514,1.505045651129265,0.0,DNA-binding transcriptional dual regulator McbR,0.0
mcrA,0.018581126609608062,0.4850632583110597,0.3722748641050542,3.244185366845749,0.12731195710441254,0.7133004926108373,0.3722748641050543,1.6033254156769596,4.0,e14 prophage; Type IV methyl-directed restriction enzyme EcoKMcrA,0.2
mcrB,0.03397202805686043,0.6695324030423302,0.7837994291184112,3.3884272744131474,0.3665488639252558,0.5078817733990146,0.7837994291184112,1.1686494051784464,1.0,McrB<sub>S</sub> // Type IV methyl-directed restriction enzyme EcoKMcrB subunit,0.2
mcrC,0.008275435197289486,0.674202403205275,0.7935083984143666,2.515846766064107,0.32982842150082625,0.6435082727936222,0.7935083984143665,0.6245733788395904,1.0,Type IV methyl-directed restriction enzyme EcoKMcrBC subunit,0.2
mdaB,0.0069573695277741045,0.8776296898939272,0.7884029211310586,1.9925215167224164,0.5374931542613198,0.5999999999999999,0.7884029211310583,0.9148780649877069,1.0,NADPH:quinone oxidoreductase MdaB,0.2
mdfA,0.558562653782967,0.8249114865058859,0.6270760556258699,10.951273808058053,-0.5697015881639035,-0.8788177339901475,-0.6270760556258699,1.3150043872477333,6.0,multidrug efflux pump MdfA / Na<sup>+</sup>:H<sup>+</sup> antiporter / K<sup>+</sup>:H<sup>+</sup> antiporter,0.0
mdh,0.035219199466792764,0.937383948344666,0.7771251161323653,2.111048715404907,0.7777466842155659,0.7423645320197043,0.7771251161323652,0.8959791322051152,3.0,malate dehydrogenase,0.2
mdlA,0.1701267738789002,0.3799112898112349,0.26940103097786233,4.447775249900503,-0.4925296632587031,-0.47832512315270925,-0.2694010309778623,1.2354260089686098,2.0,ABC transporter family protein MdlA,0.0
mdlB,0.030849891211124254,0.3992878950760735,0.1095690273481445,5.599193298583779,-0.1317812080939006,0.10246305418719209,0.10956902734814447,1.3636773321315907,2.0,ABC transporter family protein MdlB,0.0
mdtA,0.9262796632512366,0.08472198376208305,0.020141434511844074,5.291210556478127,-0.16809780106070946,0.3389162561576354,-0.020141434511844088,1.0418398448323636,2.0,multidrug efflux pump membrane fusion protein MdtA,0.0
mdtB,0.6126640425945047,0.37074905678023523,0.22091633022348023,4.724612107497128,0.0390461320601857,0.5517241379310345,0.22091633022348023,0.9919821826280624,2.0,multidrug efflux pump RND permease subunit MdtB,0.2
mdtC,0.4494840500457258,0.41136172550758265,0.20522672652854787,4.8142227793794135,0.08260882130974026,0.49901477832512303,0.2052267265285479,1.0420841683366733,2.0,multidrug efflux pump RND permease subunit MdtC,0.2
mdtE,0.29569163776319546,0.7921569205648866,0.06874002371883708,5.379020159327855,-0.03943368003534842,0.042857142857142844,0.06874002371883717,0.9971291866028709,0.0,multidrug efflux pump membrane fusion protein MdtE,0.0
mdtF,0.2771947073533456,0.6343614805374085,0.4646418691089312,1.809286016137599,0.20241570337838866,0.2596059113300492,0.46464186910893107,0.7540394973070017,0.0,multidrug efflux pump RND permease MdtF,0.2
