"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"BC332_06281_mrna",442.746237096986,-0.148840779874772,0.159763888816289,-0.931629675376282,0.351527941453441,0.532413957451454
"BC332_29742_mrna",6.90011331597576,1.2581004280947,0.902905287208329,1.3933913622154,0.163501476331048,0.312302739220594
"BC332_26290_mrna",13.8437100276344,-2.80644486007131,0.850400716593346,-3.3001440442263,0.000966352150476164,0.00486571062055885
"BC332_14383_mrna",0.497942648863303,1.06687930400707,4.03618950410999,0.264328348042301,0.791526918257972,NA
"BC332_32550_mrna",86.7662520492704,-0.0286362958577315,0.76138542965305,-0.037610774704187,0.969998017029772,0.985040077550836
"BC332_28423_mrna",1975.7213903288,-0.283760038590194,0.180985724713665,-1.5678586752581,0.116914117840177,0.244674176488026
"BC332_08829_mrna",4.9046844181192,-0.869122808210387,0.916897287960223,-0.94789549453667,0.343182658836356,0.524278247052541
"BC332_27968_mrna",0,NA,NA,NA,NA,NA
"BC332_19995_mrna",31.7740829223634,-8.36812485372242,1.2805015009709,-6.53503712988821,6.35937625897761e-11,1.4708062952146e-09
"BC332_19513_mrna",60.0438453432606,-2.40436670585034,0.551852535583321,-4.35690071317488,1.31917070829674e-05,0.000110671276113329
"BC332_03442_mrna",529.647122765913,-0.679164088710515,0.265880325098367,-2.55439769174062,0.0106371684731591,0.0373016985013473
"BC332_01423_mrna",153.440146605034,0.255534457161106,0.211001369906541,1.21105591529709,0.225873975546619,0.392110241576044
"BC332_17309_mrna",0.354256987468438,2.02865230516529,4.03619018136823,0.502615638512256,0.615234532108991,NA
"BC332_06696_mrna",0,NA,NA,NA,NA,NA
"BC332_22331_mrna",0.509971787131547,2.56020890887009,3.92995406214865,0.651460263499959,0.514749419961144,NA
"BC332_15038_mrna",553.302889587456,0.219261763644802,0.164006227464914,1.33691120778758,0.181251621952282,0.336547518056486
"BC332_22875_mrna",0,NA,NA,NA,NA,NA
"BC332_32279_mrna",1.72975566777187,3.20804167813104,1.8969784383321,1.69113238891196,0.0908115204638518,0.202727188957971
"BC332_19756_mrna",2.9375679115472,-4.93590760677385,1.75615393175439,-2.81063494351141,0.0049443850162287,0.0196402513198857
"BC332_24202_mrna",1333.68922306602,0.154743729743729,0.216362487535379,0.715205909797211,0.474481817827887,0.647531851584015
"BC332_21244_mrna",107.093431848618,-0.411886772241963,0.247543390752305,-1.66389727065709,0.09613296055549,0.211699409678308
"BC332_24265_mrna",9.0715365474032,-1.54033539261043,0.9536150870732,-1.61525904265836,0.106254609236867,0.228050907735648
"BC332_10548_mrna",1.26963326719042,2.7499393875875,2.59449571312366,1.05991286617957,0.28918424175468,NA
"BC332_17442_mrna",0,NA,NA,NA,NA,NA
"BC332_29702_mrna",0.191658807816895,1.11129642165925,4.0804728567969,0.272345010164237,0.785356750562718,NA
"BC332_33035_mrna",0,NA,NA,NA,NA,NA
"BC332_11535_mrna",1.41391623891432,-1.74835089437341,1.97216310744298,-0.886514349535851,0.375340425163125,NA
"BC332_18121_mrna",35.6356614219766,0.0465492873519578,0.997322328819446,0.0466742656880643,0.962772840991966,0.981704489524684
"BC332_08715_mrna",31.2727059155786,-0.605254803567847,0.434531639921483,-1.39289006360322,0.163653037619906,0.312551255916027
"BC332_06740_mrna",0,NA,NA,NA,NA,NA
"BC332_21344_mrna",0,NA,NA,NA,NA,NA
"BC332_31529_mrna",4.76319282388123,4.7693903827338,2.64617289324012,1.80237292692312,0.0714867517179206,0.16863692356677
"BC332_31067_mrna",0,NA,NA,NA,NA,NA
"BC332_08665_mrna",188.484055133327,-1.0194187382118,0.269502642933629,-3.78259273124401,0.000155203244058575,0.000996799627834931
"BC332_05460_mrna",715.678187751952,-0.869945745317912,0.224404610562509,-3.87668391989471,0.000105889773542513,0.000708611272874276
"BC332_00813_mrna",5.47345119881759,1.90519946865044,1.19753050599208,1.59094023836337,0.111623025774903,0.236301849962389
"BC332_02223_mrna",0.315703973583083,-1.71492142632313,4.03738227303055,-0.424760726220722,0.671011110302164,NA
"BC332_33154_mrna",3.98314567210817,2.4427069061785,1.7302905994477,1.41173217201677,0.158028836681511,0.304870921961587
"BC332_08296_mrna",24.6819556077206,0.199062541608618,0.575086634738331,0.346143571392843,0.72923481977021,0.841001412354494
"BC332_14846_mrna",10.8039002772729,0.591124722229985,0.950258118993248,0.622067531352695,0.533897463652736,0.698694179908684
"BC332_07892_mrna",218.077111347144,2.64404987726341,0.449363112421988,5.88399404439863,4.00482255246924e-09,6.78422268311863e-08
"BC332_02262_mrna",0,NA,NA,NA,NA,NA
"BC332_22335_mrna",0,NA,NA,NA,NA,NA
"BC332_06859_mrna",2.36777980187312,-4.62227803381592,3.45396773550879,-1.33825165368403,0.180814416048141,0.335870395312536
"BC332_28999_mrna",852.022752014177,0.392832337662685,0.167275625551403,2.34841350237227,0.0188535776767162,0.0592914149241875
"BC332_13266_mrna",12.1397027982924,0.697825960046372,0.640716058886043,1.08913449314759,0.276094581008072,0.451875938303097
"BC332_16775_mrna",0,NA,NA,NA,NA,NA
"BC332_04326_mrna",712.52741738215,-0.5521271812905,0.187618885134187,-2.94281239809955,0.00325245447585099,0.0137742528799898
"BC332_00272_mrna",17.411020209718,-0.000826686196408091,1.08238952001654,-0.000763760347934129,0.999390607469476,0.999802131078306
"BC332_10989_mrna",0,NA,NA,NA,NA,NA
"BC332_14489_mrna",1000.98681387498,0.413907504815828,0.133448465331622,3.10162806134383,0.00192459606520126,0.00881705812800579
"BC332_01520_mrna",221.900477040282,-0.708949422642371,0.216821800295632,-3.26973312497053,0.00107648993185639,0.00533704288084542
"BC332_13557_mrna",1861.48998301634,-0.126278294944722,0.208959653716829,-0.60431902857117,0.545631557635779,0.708427763043791
"BC332_10927_mrna",1441.60399300697,0.562501577572127,0.197933915981825,2.8418655528635,0.00448504012604008,0.0180694532762944
"BC332_06481_mrna",0.980918741774602,-2.07532494799467,3.41858727306718,-0.607070927907793,0.543803842576189,NA
"BC332_22990_mrna",0,NA,NA,NA,NA,NA
"BC332_30117_mrna",152.988367263121,1.07828906254455,0.381521371197,2.8262874479652,0.00470909850088309,0.0188396819061338
"BC332_24918_mrna",1099.00519645011,-0.0253350651472159,0.161680039685777,-0.156698781101577,0.875482247753525,0.932740813392404
"BC332_07357_mrna",0,NA,NA,NA,NA,NA
"BC332_18287_mrna",0,NA,NA,NA,NA,NA
"BC332_12987_mrna",35.0040853621152,0.955776530877885,0.438066552409853,2.18180668124524,0.0291238032787698,0.0838168723191116
"BC332_32459_mrna",75.2125940091956,-0.1681977560578,0.5767985366949,-0.291605726015856,0.770588096905481,0.868204280740211
"BC332_33457_mrna",1012.47941672346,1.39566399357013,0.259075034241359,5.38710338360856,7.160225213196e-08,9.52480335963159e-07
"BC332_17944_mrna",8.07513082248285,2.21032207950733,0.907643775404567,2.43523080243912,0.0148822936385582,0.0489450725989035
"BC332_12354_mrna",563.601733376171,-0.783643490992677,0.207064675161088,-3.7845349062221,0.00015399629359335,0.00099006873749217
"BC332_16212_mrna",211.147731654314,-1.00616885402155,0.215520447313122,-4.66855403543092,3.03327003697604e-06,2.91988867062121e-05
"BC332_05938_mrna",2144.45765745948,0.792051752696073,0.184701708641192,4.28827517906043,1.8006592894955e-05,0.000145372000405907
"BC332_34702_mrna",0,NA,NA,NA,NA,NA
"BC332_13191_mrna",1182.16413988419,-0.518607780193856,0.258974883431499,-2.00254083840926,0.0452265954843869,0.118332599144081
"BC332_10280_mrna",6.82326930594134,0.159298588369583,0.911900489897265,0.174688565402053,0.86132435310494,0.924057019901012
"BC332_07793_mrna",0.622859198652436,2.8575117813075,3.98017019865023,0.717937082760067,0.472796081741144,NA
"BC332_31801_mrna",0,NA,NA,NA,NA,NA
"BC332_29632_mrna",1.40143319696798,4.02112878416174,3.88076754842236,1.03616842132079,0.300123576275547,NA
"BC332_05090_mrna",367.275019088717,-0.0205603382177971,0.229621241058006,-0.0895402277379175,0.928652584847062,0.962107689011843
"BC332_08606_mrna",0,NA,NA,NA,NA,NA
"BC332_31351_mrna",175.967542683373,-4.44685823948653,1.33581665394505,-3.32894355400771,0.000871760702859794,0.00447126905769684
"BC332_14119_mrna",0,NA,NA,NA,NA,NA
"BC332_03941_mrna",696.313445767114,-0.422646460991193,0.159645713021976,-2.64740250765778,0.00811127441268854,0.0297266404763066
"BC332_17225_mrna",0,NA,NA,NA,NA,NA
"BC332_00978_mrna",30.2868027081204,-0.371528274887832,0.405759570211235,-0.915636505367986,0.359857577767898,0.540387583203841
"BC332_05038_mrna",4.36582324216976,-4.48524089667893,1.72209886342293,-2.60451997962756,0.00920030566312749,0.0330259993420332
"BC332_33115_mrna",71.0288088453521,-0.0139924079966704,0.361834665460413,-0.0386707226596598,0.969152915875368,0.984574479493969
"BC332_21449_mrna",365.496585457599,-0.0378168677601117,0.190691075924321,-0.198314827145451,0.842798751685717,0.912512757701841
"BC332_20627_mrna",490.133709143975,1.07667052955717,0.312511376828537,3.44522026840609,0.000570594214266216,0.00309905672772077
"BC332_09581_mrna",490.322874316468,0.200269442513174,0.14905072294607,1.3436328154251,0.179067152530306,0.333486563418754
"BC332_09611_mrna",6.50341169057558,0.0108945011987947,0.823405009133862,0.0132310358547061,0.989443468773937,0.995268847335883
"BC332_22323_mrna",985.308045248537,0.740312119484556,0.225692085242297,3.28018644823002,0.00103738504876498,0.00516776033855539
"BC332_07016_mrna",165.472568564076,-0.585957432295008,0.381486399832554,-1.53598511651321,0.124542030701044,0.256079214287921
"BC332_00387_mrna",230.878608276656,0.418865710008674,0.197958657407171,2.11592519112277,0.0343511705485407,0.0956540917230655
"BC332_10627_mrna",474.593610781796,0.152136325507243,0.176201910869169,0.863420406491535,0.387906363647909,0.568466359003201
"BC332_19712_mrna",32.104049212569,-2.09305710765542,0.521836858961208,-4.01094148815389,6.0477098322895e-05,0.000428613201472094
"BC332_10227_mrna",0,NA,NA,NA,NA,NA
"BC332_28710_mrna",0.191658807816895,1.11129642165925,4.0804728567969,0.272345010164237,0.785356750562718,NA
"BC332_03921_mrna",0,NA,NA,NA,NA,NA
"BC332_12963_mrna",13.4881419967565,1.65668931978277,0.629639816724602,2.63116987804377,0.00850914906442791,0.0309276397964935
"BC332_11833_mrna",0,NA,NA,NA,NA,NA
"BC332_00681_mrna",0,NA,NA,NA,NA,NA
"BC332_21583_mrna",0.458151001001603,-2.25592438020132,3.99701207812663,-0.564402692838161,0.57248010664822,NA
"BC332_26138_mrna",445.641047416325,-1.02810433186932,1.76311314079911,-0.583118750622744,0.559813361913417,0.719908110590558
"BC332_09553_mrna",2142.25589200292,2.09179614752566,0.199809483601038,10.4689532740217,1.19962109143825e-25,1.56223383044118e-23
"BC332_13479_mrna",1.50341386667517,-1.89091324963377,2.39343848303424,-0.79004046397574,0.42950413743728,0.607034786225688
"BC332_10729_mrna",29.1665740141829,-1.42553209499621,0.530015751619592,-2.68960326299766,0.00715370105241868,0.0268351600853414
"BC332_29068_mrna",7440.00947540621,8.81138146718178,1.10161829614807,7.99857945169551,1.25862797222221e-15,5.62334368875888e-14
"BC332_22903_mrna",1056.87541181032,-0.313916579437061,0.179635318726976,-1.74752148776587,0.0805469209174598,0.184816841268213
"BC332_19823_mrna",3520.52538841912,-0.485793927645359,0.285843258690119,-1.69951157802887,0.089222834936655,0.199920556921315
"BC332_32740_mrna",0.177128493734219,1.11129642165925,4.0804728567969,0.272345010164237,0.785356750562718,NA
"BC332_34365_mrna",0,NA,NA,NA,NA,NA
"BC332_26841_mrna",6.01903007642364,0.45185214754368,1.20666043230079,0.374465040410844,0.708058361441531,0.826982146567462
"BC332_09856_mrna",3204.96435855705,-0.346064140727951,0.16212870633329,-2.1345025723979,0.0328016633063837,0.0922471316542718
"BC332_21128_mrna",0,NA,NA,NA,NA,NA
"BC332_21609_mrna",77.6453085210969,-3.35254156648966,0.549423105612821,-6.10193042891829,1.04794990802849e-09,1.97524768848791e-08
"BC332_01584_mrna",4.14293302551757,0.495055962908232,1.09139388364767,0.453599722635105,0.650116953174552,0.787937209389283
"BC332_13974_mrna",204.726565918933,1.06013589389918,0.411992679890579,2.57319109208625,0.0100765554557894,0.0356907202977426
"BC332_10756_mrna",76.7675480341391,4.6915792414972,0.867590234665996,5.40759802731454,6.38755840540546e-08,8.6068688213929e-07
"BC332_03561_mrna",2202.74938700664,-0.303855289647802,0.135558241786848,-2.2415109966208,0.024992994025854,0.0741155936178774
"BC332_31335_mrna",0,NA,NA,NA,NA,NA
"BC332_12425_mrna",0,NA,NA,NA,NA,NA
"BC332_01318_mrna",53.861035382557,-1.16432905586969,0.945568671394113,-1.23135324920721,0.218190774153329,0.382765299583011
"BC332_18448_mrna",540.942137308885,-0.824687916660922,0.220730273034421,-3.73617947970516,0.000186837335211741,0.00116939151366824
"BC332_28404_mrna",1.76109317222101,0.206165101202492,2.48443561846383,0.0829826700560535,0.9338653193736,0.964568998450986
"BC332_14675_mrna",259.304871665812,0.07183098844791,0.233323016081999,0.307860705960812,0.758188326624393,0.859217624041092
"BC332_15854_mrna",612.086124805981,-0.399619466941243,0.188525939333729,-2.11970548113189,0.0340308904787073,0.0949236959683549
"BC332_15042_mrna",170.827172839434,0.113882290919578,0.238749489793566,0.47699490800188,0.6333657475859,0.775135782500472
"BC332_18997_mrna",1.43746712011386,-2.74970839813409,1.99565703826539,-1.37784616565385,0.168250789058175,NA
"BC332_19366_mrna",54.2963398341875,-0.000341819333741757,0.295891984555557,-0.00115521660465113,0.999078270711778,0.999673210001778
"BC332_06723_mrna",1001.76439556094,0.199090942079031,0.17432717054273,1.14205342436985,0.253431813668087,0.425729783734429
"BC332_10322_mrna",0.491059268874869,1.0401824041197,3.22833064602686,0.32220442023182,0.747297836050666,NA
"BC332_24801_mrna",31.1913077937826,-0.740745560520887,0.451974005330616,-1.63891186613495,0.101231616074104,0.219801879539453
"BC332_16994_mrna",542.50401037256,0.678693704231805,0.220792959950595,3.07389195916242,0.00211285934503664,0.00953657664203226
"BC332_11329_mrna",1.85714107790902,1.00006939578691,2.47822639234437,0.403542387764202,0.68654925857643,0.812123710083184
"BC332_28974_mrna",0.799987692386655,3.21631275335928,3.43365172734129,0.936703256113194,0.348911220875398,NA
"BC332_05192_mrna",145.413950080858,1.49350526226462,0.396913926049115,3.76279380552602,0.000168025731804415,0.00106680049112388
"BC332_07687_mrna",2.57265633128952,2.25926347534247,1.80725603236601,1.2501070323637,0.211260451222512,0.374241313086059
"BC332_23825_mrna",170.387562635356,-0.238634810543076,0.384496868280255,-0.620641753495736,0.534835361096319,0.699503183624983
"BC332_06636_mrna",0,NA,NA,NA,NA,NA
"BC332_09113_mrna",583.369767940423,-0.115051443192316,0.153065794347709,-0.75164698737957,0.452263378490738,0.627550347197464
"BC332_02983_mrna",5.39778148078982,0.439646311711959,0.961264250977889,0.457362594379963,0.647410445657328,0.786253451903503
"BC332_21338_mrna",868.31115148615,-0.222801496950794,0.15614822458904,-1.42685898310517,0.153620545670362,0.298793525692864
"BC332_11618_mrna",2.49729913787131,-4.6997440620456,2.63588502124082,-1.78298523045335,0.0745887075914383,0.173966945964767
"BC332_17107_mrna",94.6174356112624,0.740012133745143,0.321953509873576,2.29850618505675,0.0215329962689985,0.0660249196636049
"BC332_25533_mrna",252.684818885675,0.0884861915454248,0.191410749435481,0.46228433777305,0.643877429797586,0.783648613581174
"BC332_22705_mrna",54.7352402999605,-4.02855242774512,0.631923192286196,-6.37506658549825,1.82883477144822e-10,3.91380886662869e-09
"BC332_20363_mrna",0,NA,NA,NA,NA,NA
"BC332_31040_mrna",0,NA,NA,NA,NA,NA
"BC332_00693_mrna",627.742824679017,0.184454929015257,0.188909794638226,0.976418027283866,0.328857351583761,0.509215680198608
"BC332_31180_mrna",0.617241621769489,-2.68490848803816,3.71932497093542,-0.721880585595322,0.470367898492892,NA
"BC332_31496_mrna",0.842815080528875,3.28562772662255,3.31726581358041,0.990462601209605,0.32194806025444,NA
"BC332_08614_mrna",251.860124221471,-0.283343570423478,0.191721108507531,-1.47789449283488,0.13943602061707,0.278460386907804
"BC332_14402_mrna",215.258597430751,-0.135274638211863,0.25501188170296,-0.53046406037438,0.595790220860425,0.747387218111814
"BC332_10662_mrna",183.498542945262,0.0526345506536697,0.273858336414108,0.192196269585453,0.847588467871718,0.915534553165549
"BC332_15851_mrna",0,NA,NA,NA,NA,NA
"BC332_17836_mrna",36.3123038437376,0.230007584817868,0.375161186643181,0.613090034382022,0.539816809258261,0.703663065491365
"BC332_28041_mrna",0,NA,NA,NA,NA,NA
"BC332_04536_mrna",1541.01381003914,0.290259133719782,0.168634057684354,1.72123672824788,0.0852078755813054,0.193076075958825
"BC332_25381_mrna",12.19677251149,2.19711926457395,0.786349508282106,2.79407469761618,0.00520484544924087,0.0205221155507656
"BC332_11162_mrna",182.748020345169,-1.0822837233654,0.318154622100555,-3.40175389004199,0.000669549041709346,0.00355644589478058
"BC332_26178_mrna",189.161736547439,-0.195711656449933,0.281621098650552,-0.694946711690732,0.487088697409437,0.659133141571804
"BC332_00958_mrna",1547.11109153115,-3.29833930963467,0.38080549700179,-8.66148029795687,4.65677018077537e-18,2.84621793448991e-16
"BC332_16278_mrna",0,NA,NA,NA,NA,NA
"BC332_21763_mrna",350.703760023527,0.0835953931314552,0.185833733385742,0.449839712136295,0.652826020936916,0.789622270294506
"BC332_07505_mrna",525.540983319843,-0.0926870508802477,0.217270944931086,-0.426596620683204,0.669673159523094,0.800731587931484
"BC332_10815_mrna",0.33534446921176,0.149523749445615,4.0804728567969,0.0366437309334262,0.970769074685262,NA
"BC332_09752_mrna",12.6334460709643,2.61453602262665,0.989606023812269,2.64199687523591,0.00824188162592734,0.0301186107886248
"BC332_18341_mrna",285.438060635793,0.121175656513018,0.216277042156091,0.56027979347694,0.575288607876964,0.731138892115942
"BC332_13115_mrna",101.374898855246,0.00585260881069624,0.365523706076832,0.0160115711057767,0.987225160471309,0.994337421154929
"BC332_34266_mrna",0,NA,NA,NA,NA,NA
"BC332_29294_mrna",166.915870777219,0.188356990576857,0.239768905492487,0.785577221491543,0.432115213608304,0.609331899587937
"BC332_32563_mrna",7.31427931703825,-3.73471170929066,1.13813752750319,-3.28142392201385,0.00103284383080859,0.00514828647288646
"BC332_13704_mrna",0,NA,NA,NA,NA,NA
"BC332_12047_mrna",129.172028396814,-0.0290124589879498,0.475975923830295,-0.0609536271382792,0.951396140524915,0.975136371560283
"BC332_21919_mrna",21.4602000284803,1.2853016252185,0.69483898118894,1.84978341747497,0.0643447718304927,0.155633407593382
"BC332_05069_mrna",0.732594632371001,-2.93750187108679,3.5351207360737,-0.830948103444222,0.406002947371599,NA
"BC332_08902_mrna",102.907972583473,-0.486898329204183,0.43549791559314,-1.11802677296638,0.263555558989352,0.43718873494506
"BC332_17069_mrna",0,NA,NA,NA,NA,NA
"BC332_21877_mrna",41.6688418045109,-22.7974332057975,3.9077709811311,-5.83387135936988,NA,NA
"BC332_06479_mrna",0.177128493734219,1.11129642165925,4.0804728567969,0.272345010164237,0.785356750562718,NA
"BC332_16676_mrna",30.587878087741,-1.92664448031945,0.941064216140757,-2.04730394299817,0.0406282510034538,0.108874022331248
"BC332_29978_mrna",705.702070408582,-0.00568870206798619,0.140548704967593,-0.040474951863113,0.967714476190868,0.983609386926662
"BC332_23295_mrna",2.12386226073345,0.411792966793604,1.53340886557701,0.268547401829877,0.788277992941913,0.879324846051946
"BC332_29884_mrna",1671.59066216959,0.252688782469073,0.158317172256564,1.59609206548721,0.110468239920317,0.234600183228653
"BC332_17165_mrna",0.31356678645465,0.149523749445614,4.0804728567969,0.0366437309334262,0.970769074685262,NA
"BC332_26197_mrna",12.7341762859683,0.110446752406411,0.7019830306265,0.157335359385882,0.874980554515645,0.932336323082222
"BC332_34530_mrna",0,NA,NA,NA,NA,NA
"BC332_33976_mrna",2.17042574117086,-3.40828371200607,1.81999088106429,-1.87269274119274,0.0611108263077653,0.149883374957087
"BC332_28698_mrna",0,NA,NA,NA,NA,NA
"BC332_30439_mrna",1.58054227534352,-4.04322822453956,3.78433975312216,-1.06841047271292,0.285335395012283,0.462052229311964
"BC332_27383_mrna",0,NA,NA,NA,NA,NA
"BC332_29340_mrna",18.5608143327434,-0.379991723952421,0.680520777266567,-0.558383721182952,0.576582386458623,0.732066712698407
"BC332_15221_mrna",0,NA,NA,NA,NA,NA
"BC332_23662_mrna",1.46699956688235,-0.195421264814452,1.56086846127262,-0.125200341773271,0.900364946678517,0.946231582276657
"BC332_06657_mrna",0.943165958444574,-0.753065854460776,2.73979449865472,-0.274862167520426,0.783422133952188,NA
"BC332_28062_mrna",3.92607608601279,1.05854244626497,1.14022994833511,0.928358747119897,0.353221509859437,0.5341318866516
"BC332_06709_mrna",163.635409249466,0.892773725485222,0.250564103837731,3.56305516956011,0.00036656360338639,0.00211202558813878
"BC332_23769_mrna",0,NA,NA,NA,NA,NA
"BC332_08531_mrna",55.4636925654875,0.177720389157089,0.346935031051534,0.512258415122948,0.608470165024612,0.756749480838032
"BC332_12385_mrna",71.7225665963323,0.363245373066687,0.302587336650533,1.2004645570684,0.22995896972122,0.396946798163154
"BC332_12796_mrna",0,NA,NA,NA,NA,NA
"BC332_16820_mrna",289.813459027673,0.655178890338286,0.176419677619429,3.71375177179289,0.000204209104786951,0.00126465081916156
"BC332_12520_mrna",7.75918912939646,-0.91702188103889,0.90264425403679,-1.01592834268628,0.30966351093577,0.488374393058747
"BC332_17648_mrna",47.6071582626578,-0.0365955232278413,0.342413383994249,-0.106875271056741,0.91488793164318,0.954408582573916
"BC332_06066_mrna",14.452117652429,-0.532542985519704,0.729867092989653,-0.729643781223678,0.465607953354246,0.639370576411199
"BC332_28436_mrna",0,NA,NA,NA,NA,NA
"BC332_01509_mrna",0.431056984184595,-2.17716527395096,4.00201332563432,-0.544017497394484,0.58642943220439,NA
"BC332_21207_mrna",10.7494756317487,0.743188462758573,0.668840748010211,1.11115906883596,0.266499886073264,0.440514740285533
"BC332_27572_mrna",2.09085890255103,-4.44120331951098,2.66502717073751,-1.66647581243306,0.0956186818513571,0.210809944982022
"BC332_03554_mrna",0,NA,NA,NA,NA,NA
"BC332_06176_mrna",0.315703973583083,-1.71492142632313,4.03738227303055,-0.424760726220722,0.671011110302164,NA
"BC332_06326_mrna",0.315703973583083,-1.71492142632313,4.03738227303055,-0.424760726220722,0.671011110302164,NA
"BC332_30555_mrna",0,NA,NA,NA,NA,NA
"BC332_22624_mrna",98.4596800973755,0.115415617224996,0.342414238537343,0.337064304679634,0.73606842522345,0.845097846321769
"BC332_02658_mrna",0.170779678211873,-0.812256929983243,4.0804728567969,-0.19905951062271,0.842216193194222,NA
"BC332_22941_mrna",13.9045591627951,0.0522775799379822,0.767435535334822,0.0681198322607959,0.945690243164379,0.971655142500386
"BC332_13253_mrna",0,NA,NA,NA,NA,NA
"BC332_33128_mrna",48.7101169987178,0.519887228308297,0.353341638543537,1.47134436363417,0.141198011393289,0.281071601627079
"BC332_08930_mrna",0.673868085354986,1.58373048987965,2.94291786083682,0.53814974279619,0.590473673350083,NA
"BC332_26381_mrna",0,NA,NA,NA,NA,NA
"BC332_31908_mrna",33134.7836333264,0.196643692920835,0.152623393265622,1.28842432810153,0.197598294616299,0.3579633980877
"BC332_13140_mrna",0,NA,NA,NA,NA,NA
"BC332_11149_mrna",0,NA,NA,NA,NA,NA
"BC332_32114_mrna",4841.34811188698,-1.68903746860248,0.423529036791222,-3.98800866499996,6.66302306032222e-05,0.000466488236622791
"BC332_31898_mrna",0.708513974936876,3.02989730705888,3.97197371649758,0.762819072662593,0.445571304902039,NA
"BC332_27774_mrna",0,NA,NA,NA,NA,NA
"BC332_09396_mrna",961.391728022969,-0.0297185517202603,0.184635434565277,-0.160958007818122,0.87212647422767,0.930896418260057
"BC332_17128_mrna",0.157851986791541,-0.812256929983243,4.0804728567969,-0.19905951062271,0.842216193194222,NA
"BC332_34574_mrna",61.4740459306314,0.259830014840995,0.318673370573746,0.815349002563948,0.41487256675512,0.593637110127815
"BC332_33261_mrna",0,NA,NA,NA,NA,NA
"BC332_16379_mrna",0,NA,NA,NA,NA,NA
"BC332_08002_mrna",0,NA,NA,NA,NA,NA
"BC332_26204_mrna",336.5305093176,0.64545561808487,0.249540120891883,2.58658052972782,0.0096933516661322,0.0344986987869177
"BC332_29676_mrna",7.20400554120089,0.684068806235983,0.99079703624527,0.69042274170332,0.489928379376882,0.661511543759536
"BC332_09502_mrna",984.082132481991,0.462172757165841,0.152649233523741,3.02767820379497,0.00246440362040568,0.0108560697635399
"BC332_00116_mrna",545.274282185844,-1.07153435549261,0.556105686905201,-1.92685379906081,0.0539978526156037,0.136317962545395
"BC332_17480_mrna",0,NA,NA,NA,NA,NA
"BC332_08300_mrna",87.6531642975939,0.280862525536739,0.260310117936953,1.07895354880045,0.280608435557834,0.456746342547248
"BC332_19294_mrna",391.267997093786,-0.042853581723884,0.166731551694927,-0.257021429287087,0.797162230454638,0.884363907164584
"BC332_19048_mrna",0,NA,NA,NA,NA,NA
"BC332_03231_mrna",0,NA,NA,NA,NA,NA
"BC332_18937_mrna",0.851531143555292,0.613884527421585,2.81631085706465,0.217974704703378,0.827448820277799,NA
"BC332_22959_mrna",610.988096311424,-2.42939819726048,0.334650297720273,-7.25951303139485,3.8848636731476e-13,1.21144320256521e-11
"BC332_09066_mrna",453.051446793898,0.359163320816524,0.20646821095594,1.73955748031918,0.0819367508560797,0.187424184592949
"BC332_32399_mrna",0.799710357425348,-3.05386738957906,3.39118071294314,-0.900532188663186,0.367837103414923,NA
"BC332_18801_mrna",49.6629204009048,-3.33023219305754,0.5381400511338,-6.18841170814386,6.07734312002248e-10,1.19667271744773e-08
"BC332_22143_mrna",0,NA,NA,NA,NA,NA
"BC332_00902_mrna",431.909623207148,-0.376325258869036,0.166424582031949,-2.26123601618414,0.0237446459594415,0.0712525903888974
"BC332_15566_mrna",0,NA,NA,NA,NA,NA
"BC332_28407_mrna",486.930171966745,-0.26996101398345,0.208698290966245,-1.29354683612198,0.195821996202101,0.355814186852081
"BC332_14688_mrna",2.94456436591246,1.79344622551615,1.63906348234927,1.09418960572876,0.273871829247967,0.449297997735553
"BC332_25125_mrna",0.703997842452513,-1.44010426053063,3.7043230732778,-0.388763137567356,0.697451371887604,NA
"BC332_33065_mrna",271.117892917206,0.500003921595599,0.237781875300858,2.10278399462936,0.0354846557483907,0.0981071543731139
"BC332_02546_mrna",6.70515593158083,0.246764263732023,0.986384939559673,0.250170348142359,0.802455615049067,0.887915549721185
"BC332_04715_mrna",223.754039856502,0.052704288184262,0.179134885752817,0.294215657451487,0.768593116951156,0.866638177818689
"BC332_30223_mrna",0,NA,NA,NA,NA,NA
"BC332_34449_mrna",30.0127614604228,-0.0243017628220202,0.540465471871702,-0.044964505758083,0.964135600626133,0.981914595261096
"BC332_28335_mrna",336.801295083056,0.0543449827881154,0.191312929921864,0.28406330304131,0.776361868941416,0.871795308222883
"BC332_12213_mrna",0,NA,NA,NA,NA,NA
"BC332_23148_mrna",0,NA,NA,NA,NA,NA
"BC332_25926_mrna",5.78872691088762,1.22321450169975,0.956002246807537,1.27951006996536,0.200717495815924,0.361755524424076
"BC332_21243_mrna",516.902398948641,1.08525898339602,0.317269567935392,3.42062111553361,0.000624783087375283,0.00335049797909253
"BC332_21601_mrna",264.934850714006,-0.157779768545937,0.213937346578636,-0.737504559485326,0.46081557149955,0.63522541040294
"BC332_30305_mrna",315.339046849867,0.929387301613484,0.297697120917663,3.12192237112879,0.00179674309022959,0.0083211460149651
"BC332_30274_mrna",42.2928652782169,-0.692060252011456,0.477798864193906,-1.44843427616562,0.14749563456669,0.290254996502835
"BC332_15189_mrna",408.221493786937,0.596403106151912,0.169576237269316,3.51702051983099,0.000436420042209297,0.00246070045939412
